ID,city,state_name_x,fun_fact,Unnamed: 0,city_ascii,state_id,state_name_y,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id,active_cities
31,Kansas City,Missouri,"Kansas City is known for its jazz music and rich cultural history Kansas City is also famous for its barbecue, particularly its unique style of sauce.",291,Kansas City,KS,Kansas,20209,Wyandotte,39.1234,-94.7443,152960,473,polygon,False,True,America/Chicago,2,66101 66102 66103 66104 66105 66106 66109 66115 66112 66111 66118 66110 66117 66119 66160,1840001626,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",29,Cleveland,OH,Ohio,39035,Cuyahoga,41.4767,-81.6804,1710093,1893,polygon,False,True,America/New_York,1,44135 44128 44119 44113 44112 44111 44110 44115 44114 44144 44127 44120 44104 44105 44106 44101 44102 44103 44108 44109 44181 44190 44191 44192 44193 44194 44195 44197 44198 44199,1840000596,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",651,Cleveland,TN,Tennessee,47011,Bradley,35.1817,-84.8707,73596,648,polygon,False,True,America/New_York,3,37312 37311 37320,1840014603,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",3183,Cleveland,MS,Mississippi,28011,Bolivar,33.744,-90.7285,14114,564,polygon,False,True,America/Chicago,3,38732,1840014748,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",3975,Cleveland,TX,Texas,48291,Liberty,30.3374,-95.0931,10690,167,polygon,False,True,America/Chicago,3,77327 77328,1840019596,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",6351,Cleveland,GA,Georgia,13311,White,34.5971,-83.7621,5372,415,polygon,False,True,America/New_York,3,30528,1840014665,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",8734,Cleveland,OK,Oklahoma,40117,Pawnee,36.3002,-96.4631,3125,447,polygon,False,True,America/Chicago,3,74020,1840019050,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",8794,Cleveland,FL,Florida,12015,Charlotte,26.9529,-81.9925,3077,226,polygon,False,False,America/New_York,3,33982,1840013128,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",12516,Cleveland,WI,Wisconsin,55071,Manitowoc,43.9177,-87.7469,1454,284,polygon,False,True,America/Chicago,3,53015,1840002212,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",13090,Cleveland,AL,Alabama,1009,Blount,33.9965,-86.5671,1306,64,polygon,False,True,America/Chicago,3,35049 35121,1840016718,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",15498,Cleveland,NC,North Carolina,37159,Rowan,35.7327,-80.6814,872,202,polygon,False,True,America/New_York,3,27013,1840016265,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",16544,Cleveland,MN,Minnesota,27079,Le Sueur,44.3236,-93.8353,738,521,polygon,False,True,America/Chicago,3,56017,1840006788,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",16725,Cleveland,NY,New York,36075,Oswego,43.2398,-75.8847,716,244,polygon,False,True,America/New_York,3,13042,1840004198,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",17193,Cleveland,MO,Missouri,29037,Cass,38.6788,-94.598,661,172,polygon,False,True,America/Chicago,3,64734,1840007460,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",19645,Cleveland,UT,Utah,49015,Emery,39.3494,-110.8556,440,199,polygon,False,True,America/Denver,3,84521 84518,1840022448,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",24122,Cleveland,IL,Illinois,17073,Henry,41.5033,-90.3181,182,193,polygon,False,True,America/Chicago,3,61241,1840010244,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",24307,Cleveland,VA,Virginia,51167,Russell,36.9434,-82.1527,175,536,polygon,False,True,America/New_York,3,24225,1840006491,0
32,Cleveland,Ohio,"Cleveland is home to the Rock and Roll Hall of Fame Cleveland is also known for its thriving theater scene, particularly the Cleveland Play House.",26823,Cleveland,ND,North Dakota,38093,Stutsman,46.891,-99.1196,76,138,polygon,False,True,America/Chicago,3,58424,1840001922,0
33,Tampa,Florida,"Tampa is home to the historic Ybor City, known for its cigar-making culture Tampa is also famous for its theme parks, including Busch Gardens.",16,Tampa,FL,Florida,12057,Hillsborough,27.9942,-82.4451,2908063,1353,polygon,False,True,America/New_York,1,33637 33629 33621 33620 33619 33616 33613 33610 33617 33614 33611 33612 33605 33603 33647 33609 33604 33607 33606 33602 33608 33622 33623 33630 33631 33633 33646 33650 33655 33664 33672 33673 33674 33677 33679 33681 33684 33686 33689,1840015982,0
33,Tampa,Florida,"Tampa is home to the historic Ybor City, known for its cigar-making culture Tampa is also famous for its theme parks, including Busch Gardens.",26165,Tampa,KS,Kansas,20115,Marion,38.5481,-97.1543,102,221,polygon,False,True,America/Chicago,3,67483,1840009661,0
34,Raleigh,North Carolina,Raleigh is known as the 'City of Oaks' for its many oak trees Raleigh is also home to the North Carolina Museum of Natural Sciences.,47,Raleigh,NC,North Carolina,37183,Wake,35.8325,-78.6435,1038738,1254,polygon,False,True,America/New_York,1,27617 27616 27615 27614 27613 27612 27610 27608 27609 27601 27603 27604 27605 27606 27607 27602 27619 27620 27622 27624 27626 27627 27628 27634 27636 27640 27650 27656 27658 27661 27668 27675 27676 27690 27697 27698,1840014497,0
34,Raleigh,North Carolina,Raleigh is known as the 'City of Oaks' for its many oak trees Raleigh is also home to the North Carolina Museum of Natural Sciences.,12671,Raleigh,MS,Mississippi,28129,Smith,32.0322,-89.5247,1411,106,polygon,False,True,America/Chicago,3,39153,1840018131,0
34,Raleigh,North Carolina,Raleigh is known as the 'City of Oaks' for its many oak trees Raleigh is also home to the North Carolina Museum of Natural Sciences.,16318,Raleigh,FL,Florida,12075,Levy,29.4479,-82.468,766,152,polygon,False,False,America/New_York,3,32696,1840026044,0
34,Raleigh,North Carolina,Raleigh is known as the 'City of Oaks' for its many oak trees Raleigh is also home to the North Carolina Museum of Natural Sciences.,21273,Raleigh,IL,Illinois,17165,Saline,37.8262,-88.5304,329,64,polygon,False,True,America/Chicago,3,62977,1840012975,0
34,Raleigh,North Carolina,Raleigh is known as the 'City of Oaks' for its many oak trees Raleigh is also home to the North Carolina Museum of Natural Sciences.,28246,Raleigh,ND,North Dakota,38037,Grant,46.3572,-101.3053,10,13,polygon,False,False,America/Denver,3,58564,1840023864,0
35,Minneapolis,Minnesota,"Minneapolis is known for its parks and over 13 lakes within the city limits Minneapolis is also famous for its art scene, including the Walker Art Center.",15,Minneapolis,MN,Minnesota,27053,Hennepin,44.9635,-93.2678,2977172,3071,polygon,False,True,America/Chicago,1,55403 55409 55408 55407 55406 55405 55404 55402 55401 55430 55454 55455 55418 55419 55410 55411 55412 55413 55414 55415 55416 55417 55440 55458 55459 55467 55470 55472 55474 55478 55479 55480 55483 55484 55485 55486 55487 55488,1840007830,0
35,Minneapolis,Minnesota,"Minneapolis is known for its parks and over 13 lakes within the city limits Minneapolis is also famous for its art scene, including the Walker Art Center.",11065,Minneapolis,KS,Kansas,20143,Ottawa,39.1243,-97.6997,1900,400,polygon,False,True,America/Chicago,3,67467,1840003824,0
36,St. Louis,Missouri,"St Louis is home to the Gateway Arch, the tallest man-made monument in the U.S St Louis is also known for its rich history in jazz and blues music.",25,St. Louis,MO,Missouri,29510,St. Louis,38.6358,-90.2451,2024074,1879,polygon,False,True,America/Chicago,1,63110 63111 63112 63113 63115 63116 63118 63120 63139 63107 63106 63104 63103 63102 63101 63109 63108 63155 63137 63143 63147 63150 63156 63157 63158 63160 63163 63164 63166 63169 63177 63178 63179 63180 63188 63197,1840001651,0
36,St. Louis,Missouri,"St Louis is home to the Gateway Arch, the tallest man-made monument in the U.S St Louis is also known for its rich history in jazz and blues music.",5271,St. Louis,MI,Michigan,26057,Gratiot,43.4082,-84.6118,7265,846,polygon,False,True,America/Detroit,3,48880,1840002878,0
36,St. Louis,Missouri,"St Louis is home to the Gateway Arch, the tallest man-made monument in the U.S St Louis is also known for its rich history in jazz and blues music.",24621,St. Louis,OK,Oklahoma,40125,Pottawatomie,35.0812,-96.8598,161,6,polygon,False,True,America/Chicago,3,74826 74866,1840021788,0
37,Miami,Florida,"Miami is famous for its vibrant nightlife and South Beach Miami is also known for its cultural diversity, with a large Latin American influence.",3,Miami,FL,Florida,12086,Miami-Dade,25.7839,-80.2102,6445545,5019,polygon,False,True,America/New_York,1,33129 33125 33126 33127 33128 33149 33144 33145 33142 33139 33138 33137 33136 33135 33134 33133 33132 33131 33130 33150 33101 33109 33111 33151 33222 33231 33233 33238 33255 33299,1840015149,0
37,Miami,Florida,"Miami is famous for its vibrant nightlife and South Beach Miami is also known for its cultural diversity, with a large Latin American influence.",2962,Miami,OK,Oklahoma,40115,Ottawa,36.8877,-94.8718,15571,466,polygon,False,True,America/Chicago,3,74354 74355,1840020346,0
37,Miami,Florida,"Miami is famous for its vibrant nightlife and South Beach Miami is also known for its cultural diversity, with a large Latin American influence.",11420,Miami,AZ,Arizona,4007,Gila,33.3951,-110.8721,1780,783,polygon,False,True,America/Phoenix,3,85539,1840022856,0
37,Miami,Florida,"Miami is famous for its vibrant nightlife and South Beach Miami is also known for its cultural diversity, with a large Latin American influence.",18307,Miami,TX,Texas,48393,Roberts,35.6923,-100.6416,550,181,polygon,False,True,America/Chicago,3,79059,1840020393,0
37,Miami,Florida,"Miami is famous for its vibrant nightlife and South Beach Miami is also known for its cultural diversity, with a large Latin American influence.",24417,Miami,MO,Missouri,29195,Saline,39.3224,-93.2258,169,116,polygon,False,True,America/Chicago,3,65344,1840008510,0
38,Salt Lake City,Utah,"Salt Lake City is home to the headquarters of The Church of Jesus Christ of Latter-day Saints Salt Lake City is also known for its outdoor recreational opportunities, including skiing.",43,Salt Lake City,UT,Utah,49035,Salt Lake,40.7777,-111.9306,1098526,699,polygon,False,True,America/Denver,1,84116 84115 84113 84112 84111 84144 84128 84180 84108 84101 84102 84103 84104 84105 84106 84110 84114 84122 84132 84133 84134 84138 84139 84143 84145 84147 84148 84150 84151 84152 84158 84199,1840021383,0
39,Tucson,Arizona,"Tucson is known for its desert landscapes and unique cacti Tucson is also home to the University of Arizona, a major research institution.",55,Tucson,AZ,Arizona,4019,Pima,32.1545,-110.8782,888486,889,polygon,False,True,America/Phoenix,2,85705 85707 85706 85756 85723 85726 85724 85701 85708 85711 85748 85745 85747 85716 85714 85715 85712 85713 85710 85719 85730 85702 85703 85709 85717 85720 85721 85722 85725 85731 85732 85738 85751 85754 85775,1840022101,0
40,Anchorage,Alaska,"Anchorage is the largest city in Alaska and a hub for Arctic exploration Anchorage is also known for its outdoor activities, including hiking and dog sledding.",150,Anchorage,AK,Alaska,2020,Anchorage,61.1508,-149.1091,288000,65,polygon,False,True,America/Anchorage,2,99518 99515 99517 99516 99513 99540 99567 99587 99508 99506 99507 99504 99505 99502 99503 99501 99577 99509 99511 99514 99520 99521 99522 99523 99524 99529 99530 99599,1840023385,0
40,Anchorage,Alaska,"Anchorage is the largest city in Alaska and a hub for Arctic exploration Anchorage is also known for its outdoor activities, including hiking and dog sledding.",9915,Anchorage,KY,Kentucky,21111,Jefferson,38.2689,-85.5363,2423,316,polygon,False,True,America/New_York,3,40223 40233,1840013198,0
41,Fresno,California,Fresno is located in the heart of California's Central Valley and is a major agricultural hub Fresno is also known for its proximity to national parks like Yosemite.,65,Fresno,CA,California,6019,Fresno,36.7831,-119.7941,703498,1789,polygon,False,True,America/Los_Angeles,2,93730 93650 93702 93703 93701 93706 93704 93705 93728 93720 93721 93722 93726 93727 93711 93710 93707 93708 93709 93714 93715 93716 93717 93718 93724 93729 93740 93744 93745 93750 93755 93760 93761 93764 93765 93771 93772 93774 93775 93776 93777 93778 93779 93790 93791 93792 93793 93794 93844,1840020319,0
41,Fresno,California,Fresno is located in the heart of California's Central Valley and is a major agricultural hub Fresno is also known for its proximity to national parks like Yosemite.,1918,Fresno,TX,Texas,48157,Fort Bend,29.5358,-95.4696,25072,1134,polygon,False,False,America/Chicago,3,77545,1840018266,0
41,Fresno,California,Fresno is located in the heart of California's Central Valley and is a major agricultural hub Fresno is also known for its proximity to national parks like Yosemite.,22640,Fresno,OH,Ohio,39031,Coshocton,40.3308,-81.7386,251,421,polygon,False,False,America/New_York,3,43824,1840026511,0
42,Birmingham,Alabama,Birmingham played a key role in the Civil Rights Movement Birmingham is also known for its growing craft beer scene.,61,Birmingham,AL,Alabama,1073,Jefferson,33.5277,-86.7987,739573,553,polygon,False,True,America/Chicago,2,35218 35214 35215 35217 35210 35211 35212 35213 35243 35242 35224 35221 35222 35228 35203 35207 35206 35205 35204 35209 35208 35254 35068 35061 35234 35235 35233 35201 35202 35220 35232 35237 35238 35246 35249 35255 35259 35261 35270 35282 35283 35285 35287 35290 35291 35292 35294 35295 35297 35298,1840006507,0
42,Birmingham,Alabama,Birmingham played a key role in the Civil Rights Movement Birmingham is also known for its growing craft beer scene.,2237,Birmingham,MI,Michigan,26125,Oakland,42.5447,-83.2166,21389,1721,polygon,False,True,America/Detroit,3,48009 48012,1840002438,0
42,Birmingham,Alabama,Birmingham played a key role in the Civil Rights Movement Birmingham is also known for its growing craft beer scene.,19920,Birmingham,IA,Iowa,19177,Van Buren,40.8777,-91.9472,421,153,polygon,False,True,America/Chicago,3,52535,1840007191,0
42,Birmingham,Alabama,Birmingham played a key role in the Civil Rights Movement Birmingham is also known for its growing craft beer scene.,23601,Birmingham,MO,Missouri,29047,Clay,39.1674,-94.4502,205,140,polygon,False,True,America/Chicago,3,64161,1840012674,0
43,New Orleans,Louisiana,"New Orleans is famous for its Mardi Gras celebrations New Orleans is also known for its Creole cuisine, including gumbo and beignets.",48,New Orleans,LA,Louisiana,22071,Orleans,30.0687,-89.9288,1020886,889,polygon,False,True,America/Chicago,1,70139 70130 70131 70114 70115 70116 70117 70112 70113 70118 70119 70129 70128 70125 70124 70127 70126 70122 70163 70142 70145 70146 70148 70150 70151 70152 70153 70154 70156 70157 70158 70159 70160 70161 70162 70164 70165 70166 70167 70170 70172 70174 70175 70176 70177 70178 70179 70181 70182 70184 70185 70186 70187 70189 70190 70195,1840001839,0
44,St. Petersburg,Florida,St Petersburg is known for having the most sunny days of any city in the U.S St Petersburg is also famous for its Salvador Dalí Museum.,168,St. Petersburg,FL,Florida,12103,Pinellas,27.7931,-82.6652,265351,1656,polygon,False,True,America/New_York,2,33707 33702 33762 33713 33712 33711 33710 33716 33715 33714 33705 33701 33703 33704 33729 33731 33732 33733 33734 33742 33743 33747,1840015977,0
44,St. Petersburg,Florida,St Petersburg is known for having the most sunny days of any city in the U.S St Petersburg is also famous for its Salvador Dalí Museum.,20649,St. Petersburg,PA,Pennsylvania,42031,Clarion,41.161,-79.6545,368,445,polygon,False,True,America/New_York,3,16054,1840003461,0
45,Macon,Georgia,Macon is known as the 'Cherry Blossom Capital of the World.' Macon is also famous for being the birthplace of the Allman Brothers Band.,290,Macon,GA,Georgia,13021,Bibb,32.8065,-83.6974,153159,237,polygon,False,True,America/New_York,2,31206 31052 31210 31211 31213 31216 31217 31207 31204 31201 31220 31202 31203 31205 31208 31209 31221 31294 31295 31296 31297,1840043455,0
45,Macon,Georgia,Macon is known as the 'Cherry Blossom Capital of the World.' Macon is also famous for being the birthplace of the Allman Brothers Band.,6380,Macon,MO,Missouri,29121,Macon,39.7424,-92.4712,5341,343,polygon,False,True,America/Chicago,3,63552,1840009486,0
45,Macon,Georgia,Macon is known as the 'Cherry Blossom Capital of the World.' Macon is also famous for being the birthplace of the Allman Brothers Band.,9534,Macon,MS,Mississippi,28103,Noxubee,33.1217,-88.5564,2622,244,polygon,False,True,America/Chicago,3,39341,1840015743,0
45,Macon,Georgia,Macon is known as the 'Cherry Blossom Capital of the World.' Macon is also famous for being the birthplace of the Allman Brothers Band.,14054,Macon,IL,Illinois,17115,Macon,39.7117,-88.9965,1112,295,polygon,False,True,America/Chicago,3,62544,1840009485,0
45,Macon,Georgia,Macon is known as the 'Cherry Blossom Capital of the World.' Macon is also famous for being the birthplace of the Allman Brothers Band.,25927,Macon,NC,North Carolina,37185,Warren,36.4396,-78.0839,110,90,polygon,False,True,America/New_York,3,27551,1840016036,0
46,Lubbock,Texas,"Lubbock is known as the birthplace of rock 'n' roll legend Buddy Holly Lubbock is also home to Texas Tech University, a major research institution.",164,Lubbock,TX,Texas,48303,Lubbock,33.5659,-101.8878,267648,741,polygon,False,True,America/Chicago,2,79406 79423 79424 79416 79412 79413 79410 79411 79414 79404 79407 79401 79403 79415 79402 79408 79409 79430 79452 79453 79457 79464 79490 79491 79493 79499,1840020604,0
47,Shreveport,Louisiana,Shreveport is known for its casinos and riverboat culture Shreveport is also famous for its Southern hospitality and vibrant local music scene.,157,Shreveport,LA,Louisiana,22017,Caddo,32.4656,-93.7956,280062,672,polygon,False,True,America/Chicago,2,71129 71101 71103 71104 71105 71106 71107 71108 71109 71119 71118 71102 71120 71130 71133 71134 71135 71136 71138 71148 71149 71151 71152 71153 71154 71156 71161 71162 71163 71164 71165 71166,1840015768,0
48,Peoria,Illinois,Peoria is known for its long history in agriculture and as the birthplace of the Caterpillar Tractor Company Peoria is also famous for its role in the development of the rail industry.,179,Peoria,IL,Illinois,17143,Peoria,40.752,-89.6153,256286,888,polygon,False,True,America/Chicago,2,61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656,1840009373,0
48,Peoria,Illinois,Peoria is known for its long history in agriculture and as the birthplace of the Caterpillar Tractor Company Peoria is also famous for its role in the development of the rail industry.,257,Peoria,AZ,Arizona,4013,Maricopa,33.7844,-112.2989,175961,386,polygon,False,True,America/Phoenix,2,85381 85383 85382 85373 85345 85342 85380 85385,1840020567,0
48,Peoria,Illinois,Peoria is known for its long history in agriculture and as the birthplace of the Caterpillar Tractor Company Peoria is also famous for its role in the development of the rail industry.,22914,Peoria,OR,Oregon,41043,Linn,44.4507,-123.2043,237,192,polygon,False,False,America/Los_Angeles,3,97348 97377,1840023943,0
48,Peoria,Illinois,Peoria is known for its long history in agriculture and as the birthplace of the Caterpillar Tractor Company Peoria is also famous for its role in the development of the rail industry.,22934,Peoria,CO,Colorado,8005,Arapahoe,39.6649,-104.1456,236,6,polygon,False,False,America/Denver,3,80103,1840024383,0
48,Peoria,Illinois,Peoria is known for its long history in agriculture and as the birthplace of the Caterpillar Tractor Company Peoria is also famous for its role in the development of the rail industry.,25286,Peoria,OK,Oklahoma,40115,Ottawa,36.9152,-94.6699,135,242,polygon,False,True,America/Chicago,3,74363,1840022611,0
49,Grand Rapids,Michigan,Grand Rapids is known as 'Furniture City' for its history in the furniture industry Grand Rapids is also famous for its craft breweries and arts scene.,73,Grand Rapids,MI,Michigan,26081,Kent,42.962,-85.6562,609314,1734,polygon,False,True,America/Detroit,2,49546 49507 49506 49505 49504 49503 49508 49501 49502 49514 49515 49523 49555 49588 49599,1840002928,0
49,Grand Rapids,Michigan,Grand Rapids is known as 'Furniture City' for its history in the furniture industry Grand Rapids is also famous for its craft breweries and arts scene.,3833,Grand Rapids,MN,Minnesota,27061,Itasca,47.238,-93.5327,11214,191,polygon,False,True,America/Chicago,3,55744 55730 55745,1840007714,0
49,Grand Rapids,Michigan,Grand Rapids is known as 'Furniture City' for its history in the furniture industry Grand Rapids is also famous for its craft breweries and arts scene.,14601,Grand Rapids,OH,Ohio,39173,Wood,41.4078,-83.868,1004,439,polygon,False,True,America/New_York,3,43522,1840011549,0
